ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s],DVL X [m/s],DVL Y [m/s],DVL Z [m/s]
-0.024786,-0.004244,-0.094188,-8.70E-05,-6.50E-05,-0.000252,2.02075177,-0.307366602,-0.068825433
-0.025331,-0.002286,-0.093595,-0.000353,2.10E-05,-0.000193,2.126936564,-0.30681445,-0.061054203
-0.025378,-0.001163,-0.094278,-3.00E-05,3.90E-05,-0.000121,2.216051165,-0.299228266,0.033596157
-0.023805,-0.002194,-0.095036,1.30E-05,0.000317,-7.80E-05,2.289210817,-0.296168846,0.101750757
-0.019958,-0.001615,-0.096504,-0.000149,0.000481,-6.50E-05,2.359963315,-0.2880903,0.127014775
-0.014957,-0.000597,-0.09794,-6.90E-05,0.000499,-5.70E-05,2.406180764,-0.293311579,0.119689739
-0.010152,-0.001181,-0.09866,2.20E-05,0.000428,-4.50E-05,2.461541787,-0.281807158,0.110281661
-0.006406,-0.000602,-0.099011,-0.000113,0.000338,-2.20E-05,2.5099006,-0.293506892,0.079461128
-0.004002,-0.00042,-0.098597,-3.20E-05,0.000204,2.00E-05,2.554603424,-0.297305726,0.056824313
-0.00237,0.000325,-0.098413,-5.40E-05,0.000129,9.00E-06,2.582700052,-0.297691572,0.044462309
-0.001556,0.000144,-0.098413,8.40E-05,6.60E-05,-4.00E-06,2.607223617,-0.30461609,0.029051535
-0.001197,1.30E-05,-0.098458,-0.00011,2.90E-05,-1.30E-05,2.626515047,-0.302212803,0.004467915
-0.000868,0.000708,-0.0983,-2.90E-05,2.20E-05,-2.30E-05,2.647333952,-0.301235803,-0.006843989
-0.000687,0.000263,-0.09829,4.90E-05,1.00E-06,-2.00E-05,2.681066466,-0.301545909,-0.032500374
-0.001289,0.000841,-0.098166,-0.000165,-2.00E-05,9.00E-06,2.698957773,-0.29482555,-0.036653733
-0.001183,0.001496,-0.098136,9.20E-05,-1.20E-05,-1.00E-06,2.726326895,-0.298813725,-0.0326699
-0.001393,0.000263,-0.097895,-2.30E-05,-2.00E-06,1.00E-05,2.732106582,-0.304510535,-0.028606139
-0.00136,0.001454,-0.097775,-9.70E-05,4.00E-06,1.50E-05,2.707427329,-0.300457491,-0.019324044
-0.001811,0.000957,-0.098057,-3.00E-06,9.00E-06,-2.00E-05,2.696658551,-0.308513856,-0.004987127
-0.001523,0.000668,-0.098162,2.00E-06,3.20E-05,-1.00E-05,2.701574237,-0.301948269,-0.003986445
-0.00113,0.000458,-0.097998,5.10E-05,3.60E-05,1.20E-05,2.690934036,-0.32300762,-0.008024627
-0.000402,0.000379,-0.098016,-3.30E-05,1.60E-05,8.00E-06,2.692832856,-0.31214484,-0.017222797
-0.000333,0.001042,-0.097836,-1.70E-05,-8.57E-22,1.40E-05,2.684788345,-0.312954311,-0.025359281
-0.000322,0.000984,-0.098152,4.80E-05,-7.00E-06,1.50E-05,2.691847306,-0.307083432,-0.026407513
-0.000461,0.000564,-0.098133,2.00E-06,4.00E-06,4.00E-06,2.690279285,-0.301321637,-0.028444169
-0.000392,0.00148,-0.097831,-3.10E-05,2.00E-06,1.60E-05,2.694782979,-0.315704858,-0.027436265
-0.000561,0.000842,-0.097729,3.40E-05,3.00E-06,1.90E-05,2.689655586,-0.310702076,-0.014148176
-0.000768,1.00E-05,-0.097871,7.90E-05,-4.00E-06,6.00E-06,2.697476646,-0.304100832,-0.006013416
-0.000782,0.000198,-0.097864,-4.70E-05,1.50E-05,2.00E-06,2.535731209,-0.780986852,0.002891986
-0.002359,0.001691,-0.096043,-0.000828,0.000107,0.001696,2.341927237,-0.982486907,0.052671152
0.003834,0.002311,-0.100732,0.002453,0.00012,0.001971,2.188836926,-0.990094509,0.014463606
0.001562,-0.004151,-0.096545,-0.002298,-1.20E-05,0.0019,2.035936876,-1.013564237,-0.017615322
0.001762,0.008007,-0.097204,0.001137,8.40E-05,0.001842,1.911304031,-0.958743719,0.028771468
0.002205,-0.00391,-0.09744,0.000176,-6.00E-06,0.00171,1.828327697,-0.912094931,-0.001549266
0.001344,0.002343,-0.097694,-0.000454,1.40E-05,0.001622,1.765057517,-0.861600964,0.031337053
0.001094,-0.002216,-0.098583,0.000508,3.50E-05,0.001528,1.709202378,-0.777103092,0.032545966
0.00057,-0.002038,-0.098279,-0.000206,2.90E-05,0.001423,1.679321346,-0.693729566,0.032636165
0.000664,-0.000828,-0.098499,-5.90E-05,4.10E-05,0.00132,1.673886776,-0.604294108,0.025487426
0.000893,-0.000978,-0.09891,5.60E-05,3.10E-05,0.001191,1.679996985,-0.516163841,0.015234455
0.000552,-0.002109,-0.09865,-5.00E-05,1.70E-05,0.001019,1.709320963,-0.437867974,-0.000207487
0.000357,-0.000318,-0.098368,-0.000183,1.00E-06,0.000872,1.762711819,-0.375877995,0.001615291
-9.00E-05,-0.001019,-0.098011,6.30E-05,1.60E-05,0.000722,1.799365812,-0.301815774,0.008600996
2.30E-05,-0.000377,-0.097916,-0.000157,2.40E-05,0.000581,1.847423546,-0.216075113,0.008397459
0.000116,0.000205,-0.098224,6.30E-05,2.30E-05,0.00042,1.903544285,-0.143950225,0.003062143
0.000192,-0.000379,-0.098262,7.00E-05,1.90E-05,0.000256,1.94951546,-0.071951153,-0.015501934
0.000217,-0.001149,-0.098425,-6.60E-05,-9.00E-06,0.000116,2.0052388,-0.025095153,-0.021848921
0.000117,-0.000752,-0.098269,-8.00E-05,-2.30E-05,7.00E-06,2.034383211,0.009173514,-0.032174239
-0.000118,-0.000576,-0.097905,-2.10E-05,-3.30E-05,-8.40E-05,2.088194515,0.039411432,-0.01809637
-0.000631,0.000622,-0.097751,-0.000108,-1.90E-05,-0.000148,2.124780139,0.062225832,-0.008034521
-0.000734,0.000504,-0.097725,8.00E-06,8.00E-06,-0.000215,2.150411372,0.094291069,-0.000995862
-0.000665,0.000442,-0.097413,-7.10E-05,3.10E-05,-0.000258,2.180121847,0.08381943,-0.003146154
-0.000414,0.000721,-0.097522,-3.80E-05,2.60E-05,-0.000255,2.203941017,0.081937909,-0.011400583
-0.000377,0.000906,-0.097215,2.50E-05,2.00E-05,-0.000253,2.217082896,0.064769614,-0.027775645
-0.000488,0.00098,-0.097387,3.00E-06,-1.40E-05,-0.000229,2.228964606,0.040374977,-0.017607808
-0.00071,0.001143,-0.097442,1.60E-05,9.00E-06,-0.000184,2.266934765,0.007630444,-0.007535154
-0.000926,0.001375,-0.097028,-5.00E-05,1.50E-05,-0.000123,2.272910963,-0.003844125,0.00367248
-0.000657,0.001754,-0.097564,7.60E-05,3.00E-05,-6.20E-05,2.276708623,-0.017510989,0.010805898
-0.00047,0.000946,-0.097852,5.00E-06,3.70E-05,-2.60E-05,2.2914316,-0.044764499,-0.000469365
-0.000191,0.001492,-0.098155,-4.90E-05,2.60E-05,1.70E-05,2.302250484,-0.049691155,-0.018880988
-5.80E-05,0.001598,-0.097931,-4.80E-05,1.00E-06,5.30E-05,2.304571124,-0.06193422,-0.01990644
-6.00E-05,0.001935,-0.098096,2.70E-05,-1.60E-05,7.20E-05,2.306767993,-0.064073734,-0.018894144
-8.50E-05,0.001777,-0.098142,7.30E-05,1.00E-06,7.20E-05,2.327094911,-0.072491154,-0.015906547
-0.000188,0.001108,-0.09809,-0.000121,-1.00E-06,8.80E-05,2.312084664,-0.086383887,-0.01890817
-0.0003,0.001245,-0.098161,0.0001,-2.10E-05,8.80E-05,2.314700303,-0.060366985,-0.007696998
-0.00033,0.000566,-0.097991,-2.00E-05,-3.00E-06,6.70E-05,2.317608199,-0.058887282,-0.00056432
-0.00025,0.000752,-0.097995,-3.50E-05,7.00E-06,4.50E-05,2.325999595,-0.035689269,0.001439755
-0.000368,0.000293,-0.098198,3.50E-05,1.00E-05,6.00E-06,2.324528137,-0.035709189,-0.005699739
-0.000255,0.000811,-0.098232,-5.70E-05,-3.00E-06,-7.00E-06,2.32359932,-0.020564239,-0.010803367
2.00E-05,0.000435,-0.098105,3.10E-05,-3.00E-06,-3.10E-05,2.332841985,-0.011072016,-0.017985863
2.90E-05,0.00032,-0.097836,-1.00E-05,3.06E-21,-5.00E-05,2.332886862,-0.015403031,-0.02206789
-0.000225,0.000864,-0.097384,-6.40E-05,-3.00E-06,-5.00E-05,2.340199295,-0.025421051,-0.026174802
-6.40E-05,0.001072,-0.097417,5.00E-06,-2.10E-05,-4.70E-05,2.333851928,-0.034878179,-0.016962226
-0.00045,0.001417,-0.097191,-3.40E-05,-7.00E-06,-2.40E-05,2.350626947,-0.044056167,0.000328082
-0.000572,0.001538,-0.097647,1.20E-05,1.70E-05,-2.80E-05,2.341924331,-0.038382862,0.012607473
-0.000298,0.001756,-0.097985,-3.50E-05,2.80E-05,1.30E-05,2.336578051,-0.014629278,0.011600214
-9.00E-05,0.001465,-0.098069,5.00E-05,3.70E-05,-9.00E-06,2.33790327,-0.013174701,-0.011880349
9.40E-05,0.001336,-0.098371,-2.70E-05,-7.00E-06,-2.30E-05,2.340037131,-0.018205478,-0.031279178
0.000166,0.000888,-0.098372,-3.40E-05,-3.30E-05,-2.00E-05,2.338822007,-0.03842868,-0.03229013
-0.000129,0.000967,-0.097988,5.00E-05,-2.90E-05,2.00E-06,2.346848407,-0.043382298,-0.022112003
-0.000404,0.000601,-0.097631,2.80E-05,-1.50E-05,2.90E-05,2.347838426,-0.064299289,-0.014966029
-0.000718,0.000779,-0.097877,-4.90E-05,-2.40E-05,4.20E-05,2.243668316,0.401436367,0.065930632
-0.001371,0.004335,-0.098309,0.000831,0.000211,-0.001761,1.943681127,0.846751167,0.018972797
0.003512,-0.005301,-0.10044,-0.000991,-1.60E-05,-0.003219,1.780417926,0.679521589,0.023716126
0.002375,-0.003877,-0.099943,0.001268,8.60E-05,-0.002608,1.687670456,0.580247054,-0.002443232
0.003256,-0.003109,-0.09876,-0.000838,5.00E-05,-0.002319,1.67520884,0.462445135,-0.041146618
0.001935,0.000681,-0.096788,0.000843,-1.10E-05,-0.002092,1.713094699,0.378460087,-0.019834704
0.001477,-0.004098,-0.098075,-0.000368,1.60E-05,-0.00185,1.773553015,0.330827187,-0.023110974
0.002587,-0.001192,-0.097901,5.70E-05,-1.10E-05,-0.001724,1.849262116,0.285549148,0.008253819
0.000806,-0.003232,-0.096869,0.000299,4.40E-05,-0.001566,1.927619086,0.25473434,0.017151547
0.001268,-0.003601,-0.098227,-0.000131,-2.30E-05,-0.001413,2.009695723,0.213136758,0.022977134
0.002141,-0.004096,-0.098559,-6.00E-05,-1.50E-05,-0.00123,2.093015791,0.126084114,0.020645268
0.001455,-0.002849,-0.097138,0.000283,1.90E-05,-0.000924,2.186718567,0.013171223,0.009095154
0.001213,-0.00388,-0.097274,-0.000127,-1.60E-05,-0.000541,2.275954838,-0.092581334,-0.01162511
0.001358,-0.003939,-0.098818,0.000208,-5.40E-05,-0.000188,2.373337269,-0.209060051,-0.016043093
0.000792,-0.003789,-0.098337,-4.50E-05,-3.70E-05,0.000195,2.432092896,-0.35486819,-0.016225358
0.000416,-0.001025,-0.098092,0.000158,-2.40E-05,0.000542,2.456928248,-0.494582938,0.001068849
0.000192,-0.000861,-0.098085,-6.40E-05,-2.00E-06,0.00082,2.460556797,-0.615071215,0.003128766
-6.80E-05,0.000696,-0.098088,5.30E-05,3.00E-06,0.001015,2.429010179,-0.691231591,0.007351438
-0.000442,0.001047,-0.097767,2.30E-05,1.20E-05,0.001117,2.367601974,-0.745373532,0.010659825
-0.00044,0.000501,-0.097781,9.50E-05,3.00E-06,0.001118,2.339964277,-0.731270528,0.000554226
-0.000482,0.000505,-0.098031,-0.00012,1.60E-05,0.001029,2.298583413,-0.709395792,0.001724463
-0.000592,-0.000174,-0.098461,0.000173,1.00E-05,0.000904,2.305068651,-0.648698301,-0.003419466
-0.00041,-0.000175,-0.098139,-8.10E-05,5.00E-06,0.000731,2.313833179,-0.595903429,0.001636216
-0.000729,0.000528,-0.097923,6.40E-05,2.30E-05,0.000528,2.325970761,-0.519250969,0.016879789
-0.000745,-0.002258,-0.097709,0.00011,2.80E-05,0.000317,2.351865576,-0.453264416,0.01166019
-0.000561,-0.00166,-0.097809,-0.000139,2.00E-05,0.000131,2.387041884,-0.377781938,0.010487027
-0.000478,-0.001129,-0.097904,3.90E-05,1.50E-05,-1.90E-05,2.41459065,-0.32765717,0.00424547
-0.00035,-0.00179,-0.098101,-6.70E-05,1.00E-06,-0.000146,2.450749579,-0.277424439,-0.005089627
-0.000142,-0.001247,-0.098405,-0.000136,-1.10E-05,-0.00025,2.488026338,-0.342676047,-0.088905235
-0.001308,-0.000173,-0.098587,-0.002461,-0.00023,0.000125,2.246942977,-1.085327096,0.034682257
-0.001238,0.013678,-0.097823,0.00147,0.000328,0.002632,1.852690545,-1.290677296,0.101545957
0.00261,-0.011222,-0.099853,0.001922,6.40E-05,0.00309,1.569279992,-1.068166779,0.102556189
-0.001975,-0.009321,-0.094226,-0.000347,0.000251,0.002306,1.39111195,-0.955539384,0.105239038
-0.000606,-0.008286,-0.096582,-0.000441,0.000337,0.002098,1.271146683,-0.841508245,0.043401423
0.00033,0.000508,-0.097137,-0.001264,0.000187,0.001934,1.246513389,-0.707551542,0.06080926
0.000981,-0.000478,-0.097523,0.00074,0.000219,0.00164,1.267291382,-0.579559158,0.042325099
0.001546,0.000308,-0.09684,-0.000636,0.000109,0.001427,1.321658814,-0.478582044,0.043112639
0.002148,0.000581,-0.097828,7.40E-05,0.000105,0.001266,1.387625202,-0.384689265,0.033653253
0.003243,-0.000898,-0.09829,0.00015,5.80E-05,0.001118,1.467058025,-0.269704955,0.024136348
0.003089,-0.001265,-0.098594,2.70E-05,2.70E-05,0.00086,1.549507891,-0.167676417,0.008487519
0.002989,-0.000609,-0.098395,-9.70E-05,1.00E-06,0.000628,1.636935572,-0.057645822,0.000983801
0.003003,-0.000436,-0.098353,5.80E-05,-1.30E-05,0.000367,1.723026922,0.045151291,-0.004472904
0.002618,-0.000482,-0.097741,-0.000142,-1.30E-05,9.60E-05,1.800558369,0.139185455,-0.009893938
0.00193,-0.001058,-0.097685,0.000103,-2.30E-05,-0.000173,1.872489469,0.217272717,-0.018351547
0.001685,-0.002016,-0.098371,-3.50E-05,-5.40E-05,-0.000388,1.920710965,0.290027438,-0.016512175
0.001032,-0.000969,-0.097763,-0.000106,-4.80E-05,-0.000596,1.972011026,0.34693929,-0.013659126
0.001128,-0.000602,-0.098578,-0.0001,-4.40E-05,-0.000711,1.998467374,0.368189036,-0.013764705
0.000845,0.000133,-0.098539,-4.20E-05,-1.80E-05,-0.000796,2.007631481,0.384898274,-0.020948857
0.000361,-7.10E-05,-0.097953,5.00E-06,-2.00E-05,-0.000841,2.027590964,0.34544077,-0.02407552
-0.00033,-0.000377,-0.097598,-1.10E-05,-1.50E-05,-0.000803,2.041930545,0.294367191,-0.022073798
-0.000994,-0.000173,-0.097309,-3.80E-05,-1.20E-05,-0.00072,2.072217489,0.242045242,-0.007884826
-0.001303,-0.000114,-0.097503,-9.00E-06,1.40E-05,-0.000622,2.095159907,0.19973787,0.009392172
-0.001242,0.000363,-0.097495,-4.70E-05,3.50E-05,-0.000522,2.108713381,0.153706128,0.008332474
-0.000975,0.000724,-0.097843,-5.00E-06,3.90E-05,-0.000426,2.137449683,0.102801296,-0.001969262
-0.00067,0.000812,-0.097497,-8.20E-05,2.60E-05,-0.000312,2.168416703,0.042538249,-0.016359913
-0.000556,0.001234,-0.097612,-3.00E-05,4.00E-06,-0.000199,2.195003605,-0.007670551,-0.02154969
-0.000663,0.001525,-0.097676,3.70E-05,4.00E-06,-9.30E-05,2.221572196,-0.053546178,-0.014492483
-0.000658,0.001728,-0.097624,-0.000131,6.00E-06,1.10E-05,2.24090757,-0.095176795,-0.000264079
-0.000841,0.001135,-0.097717,0.000133,1.60E-05,8.30E-05,2.254808951,-0.107279506,0.009893812
-0.000776,0.00191,-0.09762,-3.20E-05,3.10E-05,0.00014,2.255714902,-0.122425419,0.011935506
-0.00062,0.001678,-0.097769,3.80E-05,3.80E-05,0.000175,2.262971213,-0.128116503,0.000681584
-0.000122,0.001509,-0.097891,8.70E-05,3.00E-05,0.000189,2.268141071,-0.150437171,-0.035056141
8.00E-05,-0.000579,-0.099164,-0.000785,-8.50E-05,0.000288,2.052519162,-0.801175484,0.05779719
-0.001201,0.008539,-0.096769,5.10E-05,0.000329,0.002738,1.758872898,-0.881204033,0.030347686
0.003645,-0.003874,-0.100819,0.002093,4.40E-05,0.0029,1.597530984,-0.678147094,0.001300352
-0.000942,-0.002879,-0.097054,-0.001053,3.40E-05,0.002369,1.500891947,-0.555152341,0.027149921
0.000354,0.001392,-0.097677,5.00E-06,0.000194,0.002137,1.48921946,-0.426810867,0.020014196
0.0005,-0.00395,-0.095959,0.000172,0.000158,0.001844,1.50980468,-0.341393588,0.008685331
0.000858,0.003194,-0.096979,-0.00067,8.90E-05,0.001709,1.574678265,-0.267712093,0.025772727
0.001311,-0.002086,-0.097257,0.000766,0.000125,0.001517,1.658982542,-0.19741231,0.018290543
0.001707,-0.000884,-0.09749,-0.000647,5.00E-05,0.001376,1.735720264,-0.152462096,0.029216899
0.002051,-0.001246,-0.098634,0.000117,5.90E-05,0.001234,1.823723166,-0.091502721,0.015599241
0.0021,-0.001631,-0.098473,-3.70E-05,3.10E-05,0.001041,1.92416441,0.017246139,0.006003749
0.001858,-0.001653,-0.098344,-0.000123,-4.32E-20,0.000706,2.030550463,0.115962656,0.007617619
0.001712,-0.000848,-0.09782,-9.10E-05,8.00E-06,0.000388,2.117388759,0.218055166,0.005220308
0.001881,-0.000518,-0.097853,-7.20E-05,1.60E-05,7.60E-05,2.207620764,0.336789516,-0.000255332
0.001767,-0.001108,-0.098156,0.000105,2.50E-05,-0.000242,2.271128464,0.455927181,-0.013797298
0.001361,-0.000969,-0.098028,-0.000114,-2.90E-05,-0.000506,2.2886696,0.554299465,-0.024097173
0.000746,-0.001022,-0.098177,-0.00011,-5.20E-05,-0.000736,2.286136834,0.646663978,-0.022071589
0.000415,-0.001362,-0.098206,2.00E-06,-5.70E-05,-0.00088,2.298010697,0.685067386,-0.006815673
0.000607,-0.001296,-0.09829,-1.70E-05,-3.60E-05,-0.000953,2.277538739,0.70936908,-0.001640962
0.000172,-0.001316,-0.098585,-7.00E-05,-1.30E-05,-0.000954,2.272671241,0.695598579,0.00246416
0.000141,-0.000997,-0.098665,-7.00E-06,-3.00E-06,-0.000885,2.248305219,0.679430064,-0.006626589
0.000237,-0.001123,-0.098612,-6.90E-05,-8.00E-06,-0.000778,2.249044155,0.6188058,-0.003549955
0.000104,-0.0006,-0.098227,0.000147,-5.00E-06,-0.000632,2.251988547,0.553154129,-0.005585319
0.000103,-0.005361,-0.098034,-3.00E-06,3.60E-05,0.00018,2.055202579,-0.267928533,0.006651442
0.000166,-0.00549,-0.097777,-6.10E-05,9.00E-06,0.00018,2.053805659,-0.270839191,0.011777537
0.000224,-0.005145,-0.097682,-3.80E-05,-7.00E-06,0.000195,2.048881917,-0.28320687,0.011799462
0.000295,-0.004403,-0.097496,3.70E-05,4.00E-06,0.000198,2.048688358,-0.264382104,0.019986159
0.000111,-0.004843,-0.097957,-1.40E-05,2.80E-05,0.000202,2.04781556,-0.257883288,-0.002538467
6.00E-05,-0.005423,-0.097767,0.000118,-2.00E-06,0.000193,2.047933717,-0.269466742,-0.006630809
8.50E-05,-0.00593,-0.097799,-1.00E-06,-2.10E-05,0.000213,2.052885161,-0.255650287,0.003585843
5.60E-05,-0.005074,-0.097792,-4.00E-05,-1.40E-05,0.000192,2.039917894,-0.258697259,0.014898679
-0.000372,-0.004758,-0.097679,-7.00E-06,1.50E-05,0.000187,2.033304185,-0.249361541,0.020040146
-0.000337,-0.005142,-0.09786,4.00E-05,3.20E-05,0.000185,2.036747565,-0.237013416,0.011832754
-0.000213,-0.005289,-0.098214,-1.20E-05,1.10E-05,0.000183,2.035257287,-0.235585307,0.00467094
0.00013,-0.005481,-0.097983,-1.30E-05,-2.00E-06,0.00017,2.021495639,-0.236477315,-0.003467949
0.000132,-0.005178,-0.097711,-6.60E-05,-1.70E-05,0.000183,2.02505537,-0.228470988,0.001635489
-0.000289,-0.004167,-0.097754,-5.00E-05,8.00E-06,0.000172,2.027749402,-0.213958978,-0.004521646
-0.000582,-0.004652,-0.097773,-1.20E-05,2.00E-05,0.000164,2.025777748,-0.232085762,-0.010653347
0.000128,-0.004707,-0.098012,2.00E-06,1.00E-05,0.000185,2.025112491,-0.237159809,-0.007577442
-0.000529,-0.004918,-0.097576,1.30E-05,7.00E-06,0.000203,2.024465701,-0.237888921,0.007784306
-0.000454,-0.004752,-0.097698,-1.00E-06,1.20E-05,0.000199,2.014931381,-0.224243394,0.019078672
-0.00063,-0.004753,-0.097813,3.60E-05,-1.00E-06,0.000194,2.006655799,-0.196104441,0.024222324
-0.000715,-0.005094,-0.097929,3.00E-05,2.50E-05,0.000188,1.994016565,-0.175262149,0.002762224
-0.000441,-0.005092,-0.09816,8.00E-06,1.50E-05,0.000174,2.00193324,-0.180242814,-0.025935506
-0.000221,-0.005356,-0.097724,-7.80E-05,9.00E-06,0.000164,2.012994164,-0.202559138,-0.041330316
-0.000387,-0.004426,-0.097969,-3.30E-05,-3.70E-05,0.000167,2.011088436,-0.216338586,-0.023913273
-0.000731,-0.004015,-0.097525,-6.40E-05,-1.60E-05,0.000195,2.012732236,-0.220658203,0.009871934
-0.00105,-0.003475,-0.097433,2.80E-05,1.10E-05,0.00021,1.99081727,-0.193402165,0.037593453
-0.000871,-0.003417,-0.09774,3.50E-05,4.10E-05,0.000196,1.975231392,-0.162455266,0.031500849
-0.000726,-0.004796,-0.098036,7.90E-05,5.90E-05,0.000181,1.972023112,-0.143674408,0.004884684
-0.000285,-0.005107,-0.097951,-5.50E-05,2.60E-05,0.000154,1.974376646,-0.164653184,-0.020717704
-0.000107,-0.004382,-0.097959,-9.70E-05,-1.10E-05,0.000162,1.97888575,-0.18053287,-0.029945489
-0.000236,-0.003878,-0.09782,-1.80E-05,-2.00E-05,0.000172,1.977607767,-0.187788816,-0.014579594
-0.000451,-0.003796,-0.09775,1.30E-05,-1.60E-05,0.000188,1.96970809,-0.182809361,0.014121073
-0.000721,-0.003651,-0.097534,4.40E-05,1.60E-05,0.000198,1.969471412,-0.158192784,0.022307365
-0.000399,-0.004038,-0.097988,2.40E-05,4.90E-05,0.000195,1.958342366,-0.137334333,0.004935592
-0.000168,-0.00415,-0.097897,-7.20E-05,3.20E-05,0.000169,1.945289373,-0.13605272,-0.016520654
-4.90E-05,-0.004443,-0.097894,-2.90E-05,-5.00E-06,0.000169,1.939900805,-0.165085447,-0.008299408
-0.000609,-0.004059,-0.097552,-1.60E-05,-1.40E-05,0.000188,1.93912983,-0.151333722,0.012181928
-0.00068,-0.003447,-0.097815,-4.00E-06,1.50E-05,0.000182,1.942638135,-0.136083211,0.023430645
-0.00034,-0.003361,-0.098011,-1.20E-05,3.60E-05,0.000172,1.934363441,-0.10649453,0.019357835
3.60E-05,-0.003589,-0.097829,6.40E-05,4.30E-05,0.000154,1.920530706,-0.103047029,-0.002098055
0.000166,-0.00461,-0.097975,1.30E-05,1.50E-05,0.000158,1.926434963,-0.114569235,-0.01645632
0.000255,-0.004195,-0.098104,-0.000113,-8.00E-06,0.000169,1.925881975,-0.128339008,-0.018498523
-2.50E-05,-0.003288,-0.097665,-2.00E-05,-1.60E-05,0.000173,1.912180087,-0.124878357,0.00203639
-0.000154,-0.003284,-0.097545,2.60E-05,-5.00E-06,0.000176,1.907865391,-0.117682676,0.028680916
4.80E-05,-0.00362,-0.097794,-2.70E-05,3.10E-05,0.00017,1.893947129,-0.099743371,0.033850619
6.50E-05,-0.00345,-0.098133,2.90E-05,3.70E-05,0.000166,1.886487639,-0.079552282,0.035922319
0.000544,-0.003958,-0.097922,3.40E-05,4.40E-05,0.000158,1.875401059,-0.067377187,0.012402691
0.000701,-0.004343,-0.09824,3.00E-06,3.80E-05,0.000145,1.880293168,-0.063706794,-0.026539041
0.000772,-0.004086,-0.098135,-6.00E-05,-1.40E-05,0.00014,1.866799765,-0.087777352,-0.04287073
0.000233,-0.003803,-0.097816,-9.00E-06,-5.40E-05,0.000152,1.870119069,-0.109462618,-0.010100154
-1.40E-05,-0.003489,-0.097267,-5.10E-05,-2.50E-05,0.000198,1.861516135,-0.105209627,0.029879444
-0.000243,-0.003163,-0.097473,2.90E-05,2.60E-05,0.000207,1.86116355,-0.068994025,0.045237087
6.00E-06,-0.003421,-0.09818,3.50E-05,6.50E-05,0.000177,1.838371508,-0.04826819,0.014587264
0.000523,-0.003122,-0.098348,-4.30E-05,2.30E-05,0.000144,1.823006007,-0.04483663,-0.015061896
0.000672,-0.003668,-0.098098,3.70E-05,-1.60E-05,0.000143,1.82806182,-0.046951324,-0.024299468
0.000581,-0.003724,-0.097844,-5.50E-05,-4.00E-05,0.000154,1.82536273,-0.058570688,-0.009945037
6.70E-05,-0.003048,-0.097753,-4.40E-05,-2.30E-05,0.000159,1.822292044,-0.039771389,0.000304537
-0.000258,-0.003024,-0.097941,-1.50E-05,4.00E-06,0.00015,1.808441511,-0.033418711,-0.003741947
0.000123,-0.002928,-0.098033,-2.60E-05,-5.00E-06,0.000141,1.809836185,-0.030505034,-0.004772005
-0.00052,-0.003226,-0.097866,-5.50E-05,1.00E-06,0.000137,1.794804554,-0.045896261,-0.006760135
-0.000145,-0.003087,-0.09789,5.20E-05,1.00E-05,0.000163,1.791865898,-0.040136288,-0.000604561
-3.70E-05,-0.003243,-0.097887,1.20E-05,5.00E-06,0.000171,1.785236045,-0.02644919,0.012733849
-0.000182,-0.002911,-0.097827,-2.20E-05,1.10E-05,0.000172,1.76390169,0.002997354,0.021000445
-0.000101,-0.003117,-0.098098,6.20E-05,3.80E-05,0.000146,1.766541658,0.016061022,-0.004621234
7.00E-05,-0.003814,-0.098342,4.00E-06,1.50E-05,0.00012,1.755699554,0.00505939,-0.033259551
8.30E-05,-0.003545,-0.098104,-5.40E-05,-1.90E-05,0.000129,1.75596979,-0.01811775,-0.035303315
-0.000165,-0.002874,-0.097496,-5.90E-05,-4.20E-05,0.000149,1.756872081,-0.02172046,-0.000477496
-0.000611,-0.002476,-0.097594,-1.50E-05,5.00E-06,0.000171,1.744394423,-0.002307712,0.018002468
-0.000415,-0.002244,-0.097985,3.20E-05,3.40E-05,0.000165,1.723074036,0.019890031,0.004760818
-0.000286,-0.002891,-0.098154,4.00E-05,2.00E-05,0.000143,1.712060725,0.027723767,-0.007491831
7.80E-05,-0.003033,-0.097958,-2.70E-05,-6.00E-06,0.000127,1.716600242,0.013292153,-0.000335005
-4.50E-05,-0.002967,-0.097796,-2.50E-05,-3.00E-06,0.000152,1.71505372,0.023415905,0.006838143
-4.90E-05,-0.002856,-0.097896,5.00E-06,3.00E-05,0.000152,1.719157761,0.037948837,-0.009570392
-5.30E-05,-0.002946,-0.09817,-6.00E-06,2.10E-05,0.00011,1.731609472,-0.110408315,-0.06079461
-0.000292,-0.002423,-0.097668,-0.000535,-0.000172,0.000662,1.665722711,-0.55809952,0.064545015
0.000209,0.001882,-0.097762,0.000611,0.000291,0.002246,1.546936899,-0.685563151,0.047613601
0.002444,-0.003573,-0.100282,0.000576,8.40E-05,0.002691,1.479802304,-0.585681131,0.041693864
0.000385,-0.005924,-0.096292,0.000194,0.00017,0.002384,1.448122364,-0.489000736,0.016179068
0.000607,-0.008802,-0.098818,0.000249,0.000153,0.002041,1.439386634,-0.424636296,0.017218626
