Experiment Log
[2025-03-25 14:27:59] DEBUG: beams_training length: 3116, beams_gt length: 3116, imu length: 21800
[2025-03-25 14:27:59] Starting search from index 3
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1462 with moving average 0.3491202
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1463 with moving average 0.4003896
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1464 with moving average 0.35196849999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1466 with moving average 0.3666169000000001
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1468 with moving average 0.33338673333333335
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1470 with moving average 0.31254441111111114
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1471 with moving average 0.2893059
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1474 with moving average -0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1477 with moving average 0.2819817
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1480 with moving average -0.3063957
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1481 with moving average 0.2954094
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1481 with moving average -0.2551263
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1482 with moving average 0.34423739999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1484 with moving average 0.32552
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1486 with moving average -0.2124018
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1487 with moving average 0.38696189999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1488 with moving average -0.21362250000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1489 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1490 with moving average 0.3560375
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1491 with moving average 0.3457293666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1495 with moving average 0.2905266
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1505 with moving average -0.21606389999999998
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1507 with moving average -0.19164989999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1509 with moving average 0.37475489999999995
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1509 with moving average -0.17008420000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1510 with moving average 0.37516179999999993
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1511 with moving average -0.17388193333333335
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1513 with moving average -0.20200324444444442
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1514 with moving average 0.3137199
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1517 with moving average 0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1520 with moving average 0.2600091
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1524 with moving average -0.292968
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1525 with moving average -0.292968
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1528 with moving average 0.2490228
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1532 with moving average 0.29296799999999995
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1536 with moving average -0.22582950000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1538 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1538 with moving average -0.22420189999999998
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1547 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1547 with moving average -0.2600091
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1548 with moving average 0.3112785
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1551 with moving average 0.2880852
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1556 with moving average -0.2270502
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1562 with moving average -0.1977534
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1563 with moving average 0.3149406
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1563 with moving average 0.341796
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1564 with moving average 0.3409822
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1567 with moving average -0.2453607
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1569 with moving average 0.33447180000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1571 with moving average -0.2148432
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1574 with moving average 0.2978508
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1575 with moving average 0.297037
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1580 with moving average 0.3002922
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1582 with moving average -0.2148432
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1583 with moving average -0.21687770000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1583 with moving average -0.2526849
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1585 with moving average 0.2966301
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1586 with moving average -0.21511446666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1588 with moving average 0.35278229999999994
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1588 with moving average -0.2072025222222222
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1589 with moving average 0.3222648
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1591 with moving average -0.2160639
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1592 with moving average 0.34423739999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1592 with moving average -0.1965327
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1596 with moving average 0.33447180000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1600 with moving average 0.3100578
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1601 with moving average 0.317382
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1607 with moving average 0.33569249999999995
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1608 with moving average 0.3466788
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1609 with moving average 0.3120923
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1612 with moving average 0.28957716666666666
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1614 with moving average 0.27596862222222224
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1615 with moving average -0.2636712
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1615 with moving average -0.2856438
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1617 with moving average 0.2555633407407407
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1618 with moving average 0.24876158024691356
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1621 with moving average 0.25870132674897117
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1622 with moving average 0.2620145755829904
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1625 with moving average 0.31560909186099684
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1626 with moving average 0.33347393062033226
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1628 with moving average -0.1867671
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1629 with moving average -0.1843257
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1635 with moving average 0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1635 with moving average -0.1794429
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1637 with moving average 0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1637 with moving average -0.1794429
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1638 with moving average -0.2014155
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1639 with moving average -0.2014155
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1643 with moving average 0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1645 with moving average 0.36621
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1646 with moving average 0.3771963
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1646 with moving average -0.2014155
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1652 with moving average 0.2343744
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1658 with moving average 0.3149406
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1659 with moving average -0.2233881
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1663 with moving average 0.38940329999999995
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1664 with moving average 0.4101552
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1666 with moving average 0.3690583
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1667 with moving average 0.3622766333333334
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1670 with moving average -0.195312
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1671 with moving average 0.34789950000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1672 with moving average 0.2990715
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1675 with moving average -0.2917473
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1679 with moving average 0.23681580000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1680 with moving average 0.24291929999999998
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1681 with moving average 0.2461745
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1684 with moving average 0.3005634666666666
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1685 with moving average -0.21606389999999998
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1686 with moving average 0.3918447
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1689 with moving average 0.39794820000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1689 with moving average 0.41870009999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1692 with moving average 0.3914378
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1693 with moving average 0.3892676666666666
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1693 with moving average 0.3930654
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1694 with moving average -0.183105
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1699 with moving average 0.30517500000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1699 with moving average -0.2307123
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1700 with moving average 0.2994784
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1701 with moving average -0.2502435
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1706 with moving average 0.2453607
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1710 with moving average -0.25146419999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1711 with moving average 0.2978508
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1712 with moving average 0.2994784
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1712 with moving average -0.24617449999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1718 with moving average 0.3515616
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1719 with moving average 0.31249920000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1723 with moving average -0.23925720000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1723 with moving average -0.2661126
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1726 with moving average 0.329589
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1727 with moving average -0.24414
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1728 with moving average 0.33080970000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1730 with moving average 0.32999590000000006
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1731 with moving average 0.32891083333333343
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1737 with moving average 0.3405753
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1738 with moving average 0.3112785
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1742 with moving average 0.31616130000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1744 with moving average -0.2124018
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1745 with moving average 0.32145100000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1745 with moving average 0.35766509999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1746 with moving average -0.2343744
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1749 with moving average 0.36621
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1750 with moving average 0.36498929999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1751 with moving average 0.32714760000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1751 with moving average 0.3633617
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1753 with moving average 0.35630876666666667
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1754 with moving average 0.3238924
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1756 with moving average -0.2600091
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1758 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1760 with moving average 0.2941887
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1763 with moving average 0.2909335
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1763 with moving average 0.31982340000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1764 with moving average 0.321451
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1766 with moving average 0.3069382333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1767 with moving average 0.34152473333333333
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1768 with moving average 0.3110524444444444
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1770 with moving average 0.33478827777777775
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1771 with moving average 0.30143754814814816
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1777 with moving average 0.35766509999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1779 with moving average 0.3808584
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1780 with moving average 0.37963769999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1786 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1789 with moving average 0.3063957
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1790 with moving average 0.3059888
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1798 with moving average 0.31616130000000003
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1800 with moving average 0.31412680000000004
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1802 with moving average 0.3122279333333334
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1803 with moving average 0.3113237111111111
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1809 with moving average -0.2148432
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1811 with moving average 0.3405753
[2025-03-25 14:28:02] DEBUG: Filling missing b4 at row 1812 with moving average -0.22582950000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b3 at row 1816 with moving average -0.20996040000000002
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1824 with moving average 0.35278229999999994
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1828 with moving average 0.33691319999999997
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1830 with moving average 0.35766509999999996
[2025-03-25 14:28:02] DEBUG: Filling missing b1 at row 1833 with moving average 0.3149406
[2025-03-25 14:28:02] DEBUG: Filling missing b2 at row 1833 with moving average 0.3535960999999999
